fips,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
6075,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6077,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6079,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6081,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6083,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6085,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6087,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6089,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6091,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6093,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6095,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6097,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
6099,0.0657713435358527,0.0812037258180081,0.0789990997777002,0.0804688504712388,0.1164777424629347,0.117212617809704,0.1297054987047822,0.0981058587937021,0.0793665374510848,0.073854972350315,0.0837757895317006,0.091859418346163,0.0859804155720086,0.0734875346769304,0.0661387812092374,0.0683434072495453,0.0683434072495453,0.0492366482335433,0.0176737520898017,0.0194374529220481,0.0336940346493726,0.035384247946942,0.0262350498796641,0.0459297091730815,0.0307545332622953,0.0243978615127409,0.0294685014054491,0.0327754404659109,0.056952839374621,0.0587900277415443,0.066506218882622,0.0753247230438537,0.0764270360640076,0.0944314820598556,0.1223567452370891,0.083408351858316,0.0793665374510848,0.0907571053260091,0.10031048483401,0.0999430471606254,0.0999430471606254,0.0903896676526244,0.0815711634913927,0.0801014127978541,0.076059598390623,0.0734875346769304,0.0720177839833918,0.0782642244309309,0.0837757895317006,0.0859804155720086,0.0922268560195476,0.0962686704267788,0.0933291690397016,0.1010453601807793,0.0914919806727784,0.0892873546324704,0.0863478532453932,0.1047197369146258,0.1113336150355496,0.160570263269093,0.2087045984824824,0.243978615127409,0.1807793353052488,0.2502250555749481,0.2160533519501754,0.2447134904741783,0.2311182965589462,0.2792526317723356,0.2230346677444838,0.2098069115026364,0.2877036982601826,0.2145836012566368,0.1855560250592493,0.1756352078778637,0.2160533519501754,0.2726387536514119,0.2090720361558671,0.2109092245227903,0.2050302217486359,0.2042953464018665,0.2351601109661774,0.2013558450147894,0.2469181165144862,0.2700666899377193,0.2377321746798699,0.1811467729786335,0.1701236427770939,0.1668167037166321,0.1609377009424776,0.2031930333817126,0.2696992522643346,0.2109092245227903,0.2079697231357131,0.2362624239863313,0.3711120501184987,0.3663353603644982,0.3523727287758814,0.415204570924657,0.4592970917308152,0.5291102496738992,0.4776689754000478,0.3711120501184987,0.3288567176792636,0.3479634766952656,0.3428193492678805,0.3115871470301851,0.31489408609064695,0.39683268725542437,0.4886921056015874,0.521761496206206,0.4556227149969687
